chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
None, None, 111234, -1, 1, 0, 0, 0, 1, 2.0, 1.0, 3, Jordan, 2.0, 148, False, , None, 55, 111234.jpg, 3.1, Pickford, 9.7, False, None, a, 8, 11, 22, 324531, 6544, 345724, 23041, 0.4, 4.0, Pickford, 630, 0, 0, 2, 12, 0, 0, 0, 0, 0, 17, 1, 122, 137.8, 0.0, 0.0, 13.8, 
None, None, 10318, 0, 0, 0, 0, 0, 1, 0.0, -1.0, 0, Maarten, 0.0, 149, False, , None, 40, 10318.jpg, 0.0, Stekelenburg, 9.3, False, None, a, 8, 11, 0, 153253, 4609, 97154, 8188, 0.0, 0.0, Stekelenburg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 212319, -1, 1, -1, 1, 1, 3, 5.8, 4.8, 2, Richarlison, 5.8, 150, False, , None, 79, 212319.jpg, 4.4, de Andrade, 7.1, False, None, a, 8, 11, 31, 394562, 22925, 532301, 43061, 0.7, 3.9, Richarlison, 579, 2, 1, 2, 11, 0, 0, 0, 1, 0, 0, 3, 101, 160.8, 96.8, 218.0, 47.6, 
None, None, 55422, 0, 0, -4, 4, 0, 3, 2.8, 1.8, 2, Gylfi, 2.8, 151, False, , None, 76, 55422.jpg, 2.7, Sigurdsson, 3.9, False, None, a, 8, 11, 19, 88202, 3763, 668473, 20011, 0.4, 2.5, Sigurdsson, 569, 0, 1, 2, 10, 0, 0, 0, 0, 0, 0, 0, 87, 98.2, 273.5, 154.0, 52.6, 
75, None, 100649, 0, 0, 0, 0, 1, 3, 0.4, -0.5, 0, Bernard, 0.5, 152, False, Illness - 75% chance of playing, 2019-09-28T19:00:18.071389Z, 65, 100649.jpg, 2.8, Anício Caldeira Duarte, 1.0, False, None, d, 8, 11, 17, 173558, 143, 165321, 17570, 0.1, 2.6, Bernard, 328, 1, 0, 2, 3, 0, 0, 0, 2, 0, 0, 3, 52, 72.2, 73.8, 91.0, 23.6, 
100, None, 20467, -1, 1, -3, 3, 0, 3, 0.6, -0.2, 1, Theo, 0.8, 153, False, , 2019-09-28T19:00:18.084426Z, 62, 20467.jpg, 1.0, Walcott, 0.4, False, None, a, 8, 11, 5, 6897, 207, 39348, 2373, 0.1, 0.8, Walcott, 73, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 11.8, 8.0, 45.0, 6.4, 
None, None, 173807, 0, 0, -2, 2, 0, 3, 0.2, -0.8, 1, Tom, 0.2, 154, False, , None, 53, 173807.jpg, 1.0, Davies, 0.1, False, None, a, 8, 11, 2, 2172, 101, 6154, 282, 0.0, 0.4, Davies, 20, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 4.0, 0.9, 0.0, 0.5, 
0, 0, 219352, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Ademola, 0.0, 155, False, Joined RB Leipzig on a permanent deal on 25/7, 2019-07-25T09:00:14.381716Z, 50, 219352.jpg, 0.0, Lookman, 0.0, False, None, u, 8, 11, 0, 81, 5, 452, 18, 0.0, 0.0, Lookman, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 80801, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Idrissa, 0.0, 156, False, Joined PSG on a permanent deal on 30/7, 2019-07-30T09:00:05.841634Z, 50, 80801.jpg, 0.0, Gueye, 0.0, False, None, u, 8, 11, 0, 229, 31, 1810, 52, 0.0, 0.0, Gueye, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 42774, 0, 0, 0, 0, 0, 3, 0.8, -0.2, 1, Morgan, 0.8, 158, False, , 2019-08-10T16:30:08.303097Z, 45, 42774.jpg, 1.0, Schneiderlin, 0.9, False, None, a, 8, 11, 5, 20784, 1522, 47472, 2627, 0.2, 1.1, Schneiderlin, 389, 0, 0, 1, 8, 0, 0, 0, 2, 1, 0, 0, 50, 52.2, 25.6, 4.0, 8.3, 
100, 100, 41823, 0, 0, -1, 1, 0, 2, 0.5, -0.5, 1, Fabian, 0.5, 205, False, , 2019-08-03T18:30:13.211758Z, 54, 41823.jpg, 0.5, Delph, 0.3, False, None, a, 8, 11, 2, 7256, 623, 17961, 894, 0.1, 0.4, Delph, 360, 0, 0, 0, 10, 0, 0, 0, 2, 0, 0, 0, 46, 63.0, 40.8, 0.0, 10.3, 
100, 0, 120250, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, André Filipe, 0.5, 422, False, , 2019-09-15T13:00:13.082777Z, 53, 120250.jpg, 1.5, Tavares Gomes, 0.4, False, None, a, 8, 11, 6, 10581, 108, 57990, 2657, 0.1, 1.1, André Gomes, 315, 0, 0, 1, 4, 0, 0, 0, 2, 0, 0, 0, 40, 42.8, 59.9, 5.0, 10.8, 
None, None, 232964, 0, 0, -1, 1, 0, 2, 0.0, -1.0, 0, Lewis, 0.0, 477, False, , None, 44, 232964.jpg, 0.0, Gibson, 0.2, False, None, a, 8, 11, 0, 2791, 120, 6668, 400, 0.0, 0.0, Gibson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 194164, 0, 0, -1, 1, 0, 2, 0.0, -1.0, 0, Mason, 0.0, 478, False, , None, 44, 194164.jpg, 1.0, Holgate, 0.2, False, None, a, 8, 11, 1, 2542, 92, 6018, 373, 0.0, 0.2, Holgate, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7.4, 0.1, 0.0, 0.8, 
100, 100, 57513, 0, 0, -1, 1, 0, 1, 0.0, -1.0, 0, Jonas, 0.0, 479, False, , 2019-09-08T18:30:16.855771Z, 44, 57513.jpg, 0.0, Lössl, 0.4, False, None, a, 8, 11, 0, 1555, 79, 20055, 737, 0.0, 0.0, Lössl, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 242058, 0, 0, -4, 4, 0, 4, 2.2, 1.2, 1, Moise, 2.2, 496, False, , None, 66, 242058.jpg, 1.7, Kean, 1.9, False, None, a, 8, 11, 12, 65549, 1507, 398017, 9151, 0.3, 1.8, Kean, 267, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 32, 21.2, 45.2, 119.0, 18.3, 
0, 0, 160987, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Jean-Philippe, 0.0, 497, False, Thigh injury - Expected back 26 Oct, 2019-08-23T21:30:13.493993Z, 49, 160987.jpg, 2.0, Gbamin, 0.0, False, None, i, 8, 11, 4, 2582, 3, 6398, 158, 0.0, 0.8, Gbamin, 135, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20.0, 6.3, 0.0, 2.6, 
None, None, 102747, 0, 0, -2, 2, 0, 2, 0.0, -1.0, 0, Djibril, 0.0, 511, False, , None, 53, 102747.jpg, 0.0, Sidibé, 0.2, False, None, a, 8, 11, 0, 2738, 144, 14167, 505, 0.0, 0.0, Sidibé, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 111931, 1, -1, 1, -1, 2, 2, 7.0, 8.0, 13, Ricardo Domingos, 8.0, 159, True, , None, 61, 111931.jpg, 5.6, Barbosa Pereira, 7.9, False, None, a, 9, 13, 39, 302889, 103402, 167130, 15236, 1.3, 6.5, Pereira, 630, 2, 0, 2, 5, 0, 0, 0, 0, 0, 0, 5, 138, 218.2, 84.0, 51.0, 35.3, 
100, 100, 172850, 0, 0, -1, 1, 0, 2, 2.0, 3.0, 6, Benjamin, 3.0, 161, False, , 2019-08-18T16:00:08.220647Z, 54, 172850.jpg, 4.0, Chilwell, 4.0, False, None, a, 9, 13, 20, 89549, 10757, 179068, 8959, 0.6, 3.7, Chilwell, 450, 0, 1, 2, 3, 0, 0, 0, 1, 0, 0, 0, 94, 90.2, 86.6, 28.0, 20.5, 
None, None, 37642, 0, 0, 0, 0, 1, 2, 4.0, 5.0, 11, Jonny, 5.0, 162, False, , None, 50, 37642.jpg, 4.1, Evans, 1.8, False, None, a, 9, 13, 29, 97144, 21479, 46807, 5203, 1.0, 5.8, Evans, 630, 0, 1, 2, 5, 0, 0, 0, 0, 0, 0, 4, 146, 161.0, 13.7, 39.0, 21.4, 
None, None, 37402, 0, 0, 0, 0, 0, 2, -1.0, 0.0, 0, Christian, 0.0, 163, False, , None, 45, 37402.jpg, 1.7, Fuchs, 0.4, False, None, a, 9, 13, 5, 14560, 362, 18722, 1899, 0.0, 1.1, Fuchs, 184, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 21, 33.4, 28.6, 2.0, 6.4, 
None, None, 218031, 0, 0, 1, -1, 0, 2, 2.3, 3.3, 6, Çaglar, 3.3, 164, False, , None, 46, 218031.jpg, 3.6, Söyüncü, 6.5, False, None, a, 9, 13, 25, 509361, 39719, 124388, 14061, 0.7, 5.4, Söyüncü, 630, 0, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 150, 158.2, 14.2, 15.0, 18.8, 
100, 100, 15033, 0, 0, -2, 2, 0, 2, -1.0, 0.0, 0, Wes, 0.0, 165, False, , 2019-08-28T21:30:17.515643Z, 43, 15033.jpg, 1.0, Morgan, 0.8, False, None, a, 9, 13, 1, 13657, 917, 55539, 3151, 0.0, 0.2, Morgan, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9.0, 0.0, 0.0, 0.9, 
None, None, 101668, 0, 0, -1, 1, 2, 4, 4.3, 5.3, 12, Jamie, 5.3, 166, False, , None, 89, 101668.jpg, 6.3, Vardy, 9.3, False, None, a, 9, 13, 44, 404342, 66498, 485258, 33179, 0.6, 4.9, Vardy, 630, 5, 1, 2, 5, 0, 0, 0, 1, 0, 0, 8, 142, 197.8, 57.9, 199.0, 45.1, 
None, None, 173515, 0, 0, -2, 2, 0, 4, -1.0, 0.0, 0, Kelechi, 0.0, 167, False, , None, 58, 173515.jpg, 0.0, Iheanacho, 0.2, False, None, a, 9, 13, 0, 4036, 291, 17746, 681, 0.0, 0.0, Iheanacho, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 17745, 0, 0, 0, 0, 0, 1, 3.0, 4.0, 6, Kasper, 4.0, 168, False, , None, 50, 17745.jpg, 3.6, Schmeichel, 7.0, False, None, a, 9, 13, 25, 181836, 32792, 144785, 15515, 0.8, 5.0, Schmeichel, 630, 0, 0, 2, 5, 0, 0, 0, 0, 0, 16, 0, 118, 138.0, 10.0, 0.0, 14.8, 
None, None, 11974, 0, 0, -1, 1, 0, 1, -1.0, 0.0, 0, Eldin, 0.0, 169, False, , None, 44, 11974.jpg, 0.0, Jakupovic, 0.1, False, None, a, 9, 13, 0, 650, 62, 2829, 165, 0.0, 0.0, Jakupovic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 95463, 0, 0, -1, 1, 0, 1, -1.0, 0.0, 0, Danny, 0.0, 170, False, , None, 44, 95463.jpg, 0.0, Ward, 0.2, False, None, a, 9, 13, 0, 1334, 120, 4742, 324, 0.0, 0.0, Ward, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 50, 172780, 0, 0, 1, -1, 0, 3, 2.0, 1.9, 0, James, 3.7, 171, False, , 2019-09-21T14:00:19.273048Z, 71, 172780.jpg, 4.5, Maddison, 10.3, False, None, a, 9, 13, 27, 511619, 30788, 479290, 51402, 0.5, 3.8, Maddison, 535, 1, 2, 1, 5, 0, 0, 0, 1, 0, 0, 4, 84, 112.2, 198.6, 169.0, 47.9, 
None, None, 201666, 0, 0, -1, 1, 0, 3, 1.3, 2.3, 4, Harvey, 2.3, 172, False, , None, 59, 201666.jpg, 2.7, Barnes, 0.3, False, None, a, 9, 13, 16, 12482, 1072, 13506, 1237, 0.4, 2.7, Barnes, 285, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 64, 79.0, 71.4, 119.0, 27.2, 
0, 0, 115858, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Rachid, 0.0, 173, False, Joined Fiorentina on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-18T22:00:13.300063Z, 53, 115858.jpg, 0.0, Ghezzal, 0.0, False, None, n, 9, 13, 0, 483, 7, 3283, 166, 0.0, 0.0, Ghezzal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 51938, 0, 0, -2, 2, 0, 3, 0.3, 1.3, 4, Marc, 1.3, 174, False, , None, 53, 51938.jpg, 1.8, Albrighton, 0.2, False, None, a, 9, 13, 7, 5014, 516, 13831, 609, 0.2, 1.3, Albrighton, 119, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 35, 34.2, 81.8, 18.0, 13.4, 
None, None, 172632, 0, 0, -2, 2, 0, 3, 0.0, 1.0, 1, Demarai, 1.0, 175, False, , None, 53, 172632.jpg, 1.0, Gray, 0.3, False, None, a, 9, 13, 4, 5313, 355, 25782, 1315, 0.2, 0.8, Gray, 107, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 13, 17.4, 40.0, 34.0, 9.2, 
100, 100, 203341, 0, 0, 0, 0, 0, 3, 3.0, 4.0, 8, Wilfred, 4.0, 176, False, , 2019-08-27T11:00:13.484600Z, 50, 203341.jpg, 4.5, Ndidi, 3.1, False, None, a, 9, 13, 27, 239358, 17914, 156955, 10022, 0.8, 5.4, Ndidi, 540, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 3, 124, 188.6, 57.3, 56.0, 30.3, 
0, 0, 61604, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Matty, 0.0, 177, False, Achilles injury - Unknown return date, 2019-08-27T12:30:14.308742Z, 44, 61604.jpg, 0.0, James, 0.2, False, None, i, 9, 13, 0, 5828, 69, 16549, 695, 0.0, 0.0, James, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 155569, 0, 0, -1, 1, 0, 3, -1.0, 0.0, 0, Daniel, 0.0, 178, False, , 2019-06-25T11:30:07.144362Z, 44, 155569.jpg, 0.0, Amartey, 0.3, False, None, a, 9, 13, 0, 8265, 716, 12885, 1008, 0.0, 0.0, Amartey, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 86881, 0, 0, -1, 1, 0, 3, -1.0, 0.0, 0, Nampalys, 0.0, 179, False, , 2019-07-30T15:00:09.217034Z, 44, 86881.jpg, 1.0, Mendy, 0.8, False, None, a, 9, 13, 1, 23075, 2645, 34485, 3579, 0.0, 0.2, Mendy, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1.2, 0.0, 0.0, 0.1, 
None, None, 197469, 0, 0, 0, 0, 0, 3, 1.0, 2.0, 1, Hamza, 2.0, 180, False, , None, 45, 197469.jpg, 2.0, Choudhury, 1.1, False, None, a, 9, 13, 14, 75617, 5057, 49142, 5965, 0.4, 3.1, Choudhury, 314, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 66, 72.8, 40.8, 43.0, 15.6, 
None, None, 168580, -1, 1, -5, 5, 0, 3, 2.0, 3.0, 6, Ayoze, 3.0, 265, False, , None, 60, 168580.jpg, 2.7, Pérez, 3.4, False, None, a, 9, 13, 16, 70464, 2528, 840514, 13907, 0.5, 2.7, Pérez, 413, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 46, 51.2, 75.3, 99.0, 22.7, 
None, None, 220627, -1, 1, -2, 2, 0, 2, -1.0, 0.0, 0, James, 0.0, 433, False, , None, 48, 220627.jpg, 0.0, Justin, 0.1, False, None, a, 9, 13, 0, 909, 164, 4268, 287, 0.0, 0.0, Justin, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 166989, 0, 0, -1, 1, 1, 3, 1.3, 2.3, 3, Youri, 2.3, 448, False, , None, 64, 166989.jpg, 3.7, Tielemans, 4.3, False, None, a, 9, 13, 26, 166546, 10783, 255048, 28021, 0.4, 4.1, Tielemans, 621, 1, 1, 2, 5, 0, 0, 0, 0, 0, 0, 2, 117, 111.8, 166.9, 149.0, 42.8, 
0, 0, 13152, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Andy, 0.0, 480, False, Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul, 2019-08-15T22:00:13.587784Z, 44, 13152.jpg, 0.0, King, 0.3, False, None, n, 9, 13, 0, 13066, 99, 35733, 1154, 0.0, 0.0, King, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 106837, 0, 0, -2, 2, 0, 3, 1.3, 2.3, 6, Dennis, 2.3, 517, False, , None, 53, 106837.jpg, 2.5, Praet, 0.1, False, None, a, 9, 13, 10, 1700, 432, 4517, 175, 0.4, 1.9, Praet, 181, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 36, 19.0, 21.6, 28.0, 6.9, 
100, 100, 122798, 0, 0, -1, 1, 0, 2, 7.3, 7.8, 6, Andrew, 6.3, 181, False, , 2019-09-16T20:00:14.442895Z, 69, 122798.jpg, 4.4, Robertson, 19.6, False, None, a, 10, 14, 31, 214986, 31334, 941772, 27037, 0.9, 4.5, Robertson, 630, 0, 2, 2, 5, 0, 0, 0, 0, 0, 0, 3, 158, 166.6, 165.2, 109.0, 44.1, 
None, None, 169187, 0, 0, 2, -2, 1, 2, 6.0, 6.5, 6, Trent, 5.0, 182, True, , None, 72, 169187.jpg, 5.3, Alexander-Arnold, 29.7, False, None, a, 10, 14, 37, 832910, 60354, 444546, 21529, 0.7, 5.1, Alexander-Arnold, 630, 1, 3, 2, 5, 0, 0, 0, 2, 0, 0, 2, 170, 216.0, 319.5, 116.0, 65.2, 
None, None, 97032, 0, 0, 0, 0, 0, 2, 5.0, 5.5, 8, Virgil, 4.0, 183, False, , None, 65, 97032.jpg, 4.4, van Dijk, 47.2, False, None, a, 10, 14, 31, 519965, 30019, 840087, 52680, 0.6, 4.8, van Dijk, 630, 1, 0, 2, 5, 0, 0, 0, 0, 0, 0, 3, 136, 184.6, 22.8, 76.0, 28.4, 
None, None, 171287, 0, 0, -3, 3, 0, 2, 1.3, 1.8, 0, Joseph, 0.3, 184, False, , None, 52, 171287.jpg, 1.5, Gomez, 0.9, False, None, a, 10, 14, 3, 25819, 3002, 97174, 3302, 0.1, 0.6, Gomez, 91, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 13, 15.0, 11.8, 0.0, 2.7, 
0, None, 60914, 0, 0, 0, 0, 0, 2, 5.3, 5.8, 9, Joel, 4.3, 185, False, Knock - Expected back 20 Oct, 2019-10-01T13:00:13.736264Z, 55, 60914.jpg, 5.0, Matip, 5.1, False, None, i, 10, 14, 30, 416187, 35699, 188574, 52151, 0.8, 5.5, Matip, 540, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 4, 125, 167.8, 19.6, 35.0, 22.4, 
100, 100, 38454, 0, 0, -2, 2, 0, 2, 1.0, 1.5, 0, Dejan, 0.0, 186, False, , 2019-08-14T10:00:15.198752Z, 53, 38454.jpg, 0.0, Lovren, 0.2, False, None, a, 10, 14, 0, 1693, 265, 12295, 451, 0.0, 0.0, Lovren, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 92217, 0, 0, 1, -1, 0, 4, 7.3, 7.8, 2, Roberto, 6.3, 187, False, , None, 96, 92217.jpg, 6.6, Firmino, 13.6, False, None, a, 10, 14, 46, 570429, 33558, 441669, 50333, 0.7, 4.8, Firmino, 573, 3, 4, 2, 4, 0, 0, 0, 0, 0, 0, 9, 185, 210.2, 131.8, 366.0, 70.8, 
100, 100, 152760, 0, 0, -2, 2, 0, 4, 1.7, 2.2, 1, Divock, 0.7, 188, False, , 2019-09-14T13:30:10.426607Z, 53, 152760.jpg, 3.2, Origi, 3.0, False, None, a, 10, 14, 16, 321511, 3920, 462072, 10328, 0.1, 3.0, Origi, 151, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 3, 57, 53.0, 45.1, 35.0, 13.3, 
75, 0, 116535, 0, 0, -2, 2, 0, 1, 0.0, 0.0, 0, Alisson, 0.0, 189, False, Calf injury - 75% chance of playing, 2019-08-09T21:00:16.736264Z, 58, 116535.jpg, 1.0, Ramses Becker, 5.5, False, None, d, 10, 14, 1, 19144, 4193, 1469898, 12272, 0.0, 0.2, Alisson, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 5.6, 0.0, 0.0, 0.6, 
0, 0, 66797, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0, Simon, 0.0, 190, False, Joined Club Brugge on a permanent deal on 5/8, 2019-08-05T14:30:10.321194Z, 45, 66797.jpg, 0.0, Mignolet, 0.0, False, None, u, 10, 14, 0, 281, 11, 2372, 65, 0.0, 0.0, Mignolet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 118748, 0, 0, 0, 0, 2, 3, 6.7, 7.2, 3, Mohamed, 5.7, 191, True, , None, 125, 118748.jpg, 7.6, Salah, 40.9, False, None, a, 10, 14, 53, 820974, 27351, 895885, 108926, 0.5, 4.2, Salah, 618, 4, 3, 3, 4, 0, 0, 0, 0, 0, 0, 7, 145, 222.4, 176.9, 370.0, 76.9, 
100, 100, 110979, 0, 0, 1, -1, 2, 3, 7.7, 8.2, 3, Sadio, 6.7, 192, False, , 2019-09-22T20:00:17.288665Z, 116, 110979.jpg, 6.4, Mané, 21.7, False, None, a, 10, 14, 45, 1020218, 69132, 616886, 54337, 0.6, 3.9, Mané, 516, 4, 1, 3, 3, 0, 0, 0, 0, 0, 0, 6, 127, 206.4, 158.1, 215.0, 57.8, 
None, None, 81880, 0, 0, -2, 2, 0, 3, 2.0, 2.5, 1, Alex, 1.0, 193, False, , None, 63, 81880.jpg, 1.4, Oxlade-Chamberlain, 0.3, False, None, a, 10, 14, 7, 10140, 431, 25440, 1571, 0.2, 1.1, Chamberlain, 195, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 40, 34.0, 34.9, 42.0, 11.1, 
0, 0, 68312, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Xherdan, 0.3, 194, False, Calf injury - Expected back 20 Oct, 2019-09-25T09:00:17.914508Z, 63, 68312.jpg, 1.0, Shaqiri, 0.3, False, None, i, 10, 14, 2, 4788, 28, 22569, 1665, 0.0, 0.3, Shaqiri, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1.8, 1.5, 8.0, 1.1, 
None, None, 39155, 0, 0, -2, 2, 0, 3, 1.3, 1.8, 0, Adam, 0.3, 195, False, , None, 58, 39155.jpg, 1.0, Lallana, 0.1, False, None, a, 10, 14, 2, 1515, 97, 5479, 369, 0.1, 0.3, Lallana, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2.0, 0.3, 0.0, 0.2, 
100, 100, 175592, 0, 0, -2, 2, 0, 3, 1.0, 1.5, 0, Naby, 0.0, 196, False, , 2019-08-14T18:00:07.804197Z, 58, 175592.jpg, 0.0, Keita, 0.2, False, None, a, 10, 14, 0, 2441, 360, 28076, 311, 0.0, 0.0, Keita, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 116643, 0, 0, 0, 0, 0, 3, 3.0, 3.5, 3, Fabio Henrique, 2.0, 197, False, , None, 55, 116643.jpg, 2.6, Tavares, 1.5, False, None, a, 10, 14, 18, 71576, 4107, 64902, 6021, 0.4, 3.3, Fabinho, 556, 0, 1, 2, 5, 0, 0, 0, 2, 0, 0, 2, 120, 120.4, 127.1, 18.0, 26.6, 
None, None, 56979, 0, 0, -1, 1, 0, 3, 2.7, 3.2, 3, Jordan, 1.7, 198, False, , None, 54, 56979.jpg, 2.2, Henderson, 0.8, False, None, a, 10, 14, 13, 28929, 1399, 41952, 2623, 0.3, 2.4, Henderson, 397, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 68, 57.2, 44.3, 69.0, 17.1, 
None, None, 41733, 0, 0, -1, 1, 1, 3, 5.7, 6.2, 10, Georginio, 4.7, 199, False, , None, 54, 41733.jpg, 3.4, Wijnaldum, 2.4, False, None, a, 10, 14, 24, 85003, 23310, 110631, 4962, 0.9, 4.4, Wijnaldum, 601, 1, 0, 3, 4, 0, 0, 0, 0, 0, 0, 2, 94, 79.2, 48.8, 64.0, 19.2, 
100, 75, 15157, -1, 1, -2, 2, 0, 3, 1.7, 1.7, 1, James, 0.7, 200, False, , 2019-09-27T10:30:15.087691Z, 53, 15157.jpg, 1.7, Milner, 0.6, False, None, a, 10, 14, 10, 18751, 442, 42710, 2443, 0.1, 1.9, Milner, 135, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 30, 29.4, 28.2, 17.0, 7.6, 
0, 0, 217989, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Rafael, 0.0, 201, False, Joined Sporting CP on a permanent deal on 27/6, 2019-07-02T09:00:13.203360Z, 45, 217989.jpg, 0.0, Camacho, 0.0, False, None, u, 10, 14, 0, 256, 10, 329, 22, 0.0, 0.0, Camacho, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 195473, 0, 0, -1, 1, 0, 4, 1.0, 1.5, 0, Rhian, 0.0, 464, False, , None, 44, 195473.jpg, 0.0, Brewster, 0.6, False, None, a, 10, 14, 0, 36796, 1782, 40008, 3380, 0.0, 0.0, Brewster, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 60706, 0, 0, 1, -1, 0, 1, 4.0, 4.5, 5, Adrián, 3.0, 526, False, , 2019-08-16T11:00:10.760553Z, 46, 60706.jpg, 3.0, San Miguel del Castillo, 7.0, False, None, a, 10, 14, 21, 554362, 28865, 178053, 20132, 0.7, 4.6, Adrián, 591, 0, 0, 2, 5, 0, 0, 0, 1, 0, 12, 0, 95, 85.6, 0.0, 0.0, 8.6, 
None, None, 11948, 0, 0, -1, 1, 0, 1, 1.0, 1.5, 0, Andy, 0.0, 530, False, , None, 44, 11948.jpg, 0.0, Lonergan, 0.0, False, None, a, 10, 14, 0, 1957, 31, 2162, 93, 0.0, 0.0, Lonergan, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
